source_warehouse,destination_warehouse,dbd,Quantity,Count_Box_ID,box_final_status,last_unloaded_node_id,NextStop,Flag,DBD Time,Local/Zonal Flag,LT time,Breach,Flag,Source City
bin_sh_wh_nl_01nl,del_135_wh_hl_01,2026-05-14 6:00:00,82,4,Lost at Truck,Binola_Sourcing_Hub,del_135_wh_hl_01,TRUE,6:00,#N/A,2026-05-15 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,gur_124_wh_hl_01,2026-05-14 6:00:00,136,22,Lost at DS,Binola_Sourcing_Hub,gur_124_wh_hl_01,TRUE,6:00,#N/A,2026-05-15 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,cha_108_wh_hl_01,2026-05-14 6:00:00,7,4,Lost at DS,Ludhiana Grocery NL SH_DS,lud_gsh_wh_nl_02nl,FALSE,6:00,#N/A,2026-05-15 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,rpu_115_wh_hl_01,2026-05-14 6:00:00,37,8,Lost at DS,Ludhiana Grocery NL SH_DS,lud_gsh_wh_nl_02nl,FALSE,6:00,#N/A,2026-05-15 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,gur_129_wh_hl_01,2026-05-14 6:00:00,64,9,Lost at DS,Binola_Sourcing_Hub,gur_129_wh_hl_01,TRUE,6:00,#N/A,2026-05-15 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,rpu_102_wh_hl_01,2026-05-14 6:00:00,7,4,Lost at DS,Rpu_102_VIP Road,rpu_102_wh_hl_01,TRUE,6:00,#N/A,2026-05-15 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_025_wh_hl_01,2026-05-14 18:00:00,250,10,Lost at DS,Site_025_D_Sec46Noida,del_025_wh_hl_01,TRUE,18:00,#N/A,2026-05-15 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,luc_108_wh_hl_01,2026-05-14 18:00:00,24,1,Lost at Truck,Binola_Sourcing_Hub,luc_108_wh_hl_01,TRUE,18:00,#N/A,2026-05-15 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,rup_101_wh_hl_01,2026-05-14 18:00:00,24,1,Lost at Truck,Lucknow Grocery_NL HL Sourcing hub,luc_gsh_wh_nl_01nl,FALSE,18:00,#N/A,2026-05-15 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,bar_103_wh_hl_01,2026-05-13 18:00:00,16,3,Lost at Truck,Binola_Sourcing_Hub,bar_103_wh_hl_01,TRUE,18:00,#N/A,2026-05-14 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_048_wh_hl_01,2026-05-13 18:00:00,29,1,Others,,son_gsh_wh_nl_01nl,FALSE,18:00,#N/A,2026-05-14 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,noi_119_wh_hl_01,2026-05-14 18:00:00,10,4,Lost at DS,Noi_119_Sector 16 Greater Noida,noi_119_wh_hl_01,TRUE,18:00,#N/A,2026-05-15 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,rup_115_wh_hl_01,2026-05-14 18:00:00,7,5,Lost at DS,Lucknow Grocery_NL HL Sourcing hub,luc_gsh_wh_nl_01nl,FALSE,18:00,#N/A,2026-05-15 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,mor_101_wh_hl_01,2026-05-14 18:00:00,4,4,Lost at DS,Moradabad XD Hyperlocal,mor_xd_wh_nl_01nl,FALSE,18:00,#N/A,2026-05-15 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,gur_109_wh_hl_01,2026-05-15 6:00:00,92,17,Lost at DS,Binola_Sourcing_Hub,gur_109_wh_hl_01,TRUE,6:00,#N/A,2026-05-16 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,rpu_117_wh_hl_01,2026-05-15 6:00:00,50,13,Lost at DS,Ludhiana Grocery NL SH_DS,lud_gsh_wh_nl_02nl,FALSE,6:00,#N/A,2026-05-16 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_033_wh_hl_01,2026-05-15 6:00:00,51,3,Lost at Truck,Noi_101_Sec-2 Greater Noida,del_033_wh_hl_01,TRUE,6:00,#N/A,2026-05-16 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,gur_112_wh_hl_01,2026-05-15 18:00:00,23,13,Lost at DS,Binola_Sourcing_Hub,gur_112_wh_hl_01,TRUE,18:00,#N/A,2026-05-16 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,var_106_wh_hl_01,2026-05-15 18:00:00,22,4,Lost at DS,Varanasi Grocery NL SH_DS,var_gsh_wh_nl_02nl,FALSE,18:00,#N/A,2026-05-16 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,rup_133_wh_hl_01,2026-05-15 18:00:00,106,29,Lost at DS,Rup_133_Panki,rup_133_wh_hl_01,TRUE,18:00,#N/A,2026-05-16 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,noi_101_wh_hl_01,2026-05-15 18:00:00,71,2,Lost at Truck,Noi_101_Sec-2 Greater Noida,noi_101_wh_hl_01,TRUE,18:00,#N/A,2026-05-16 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_074_wh_hl_01,2026-05-15 18:00:00,44,1,Lost at DS,Site_074_D_GreaterFaridabad,del_074_wh_hl_01,TRUE,18:00,#N/A,2026-05-16 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,noi_102_wh_hl_01,2026-05-15 18:00:00,1,1,Lost at Truck,Binola_Sourcing_Hub,noi_102_wh_hl_01,TRUE,18:00,#N/A,2026-05-16 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,gur_131_wh_hl_01,2026-05-15 18:00:00,59,20,Lost at DS,Binola_Sourcing_Hub,gur_131_wh_hl_01,TRUE,18:00,#N/A,2026-05-16 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,ghz_118_wh_hl_01,2026-05-15 18:00:00,26,15,Lost at DS,Ghz_118_Garhi Vilage,ghz_118_wh_hl_01,TRUE,18:00,#N/A,2026-05-16 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_135_wh_hl_01,2026-05-16 6:00:00,99,31,Lost at DS,Binola_Sourcing_Hub,del_135_wh_hl_01,TRUE,6:00,#N/A,2026-05-17 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,gur_115_wh_hl_01,2026-05-16 6:00:00,37,5,Lost at DS,Binola_Sourcing_Hub,gur_115_wh_hl_01,TRUE,6:00,#N/A,2026-05-17 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,cha_108_wh_hl_01,2026-05-16 6:00:00,75,7,Lost at DS,Ludhiana Grocery NL SH_DS,lud_gsh_wh_nl_02nl,FALSE,6:00,#N/A,2026-05-17 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_017_wh_hl_01,2026-05-16 6:00:00,3,1,Lost at Truck,Site_017_D_Kowledge Park III,del_017_wh_hl_01,TRUE,6:00,#N/A,2026-05-17 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,rpu_101_wh_hl_01,2026-05-16 6:00:00,17,8,Lost at DS,Ludhiana Grocery NL SH_DS,lud_gsh_wh_nl_02nl,FALSE,6:00,#N/A,2026-05-17 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_025_wh_hl_01,2026-05-15 18:00:00,25,4,Lost at DS,Binola_Sourcing_Hub,del_025_wh_hl_01,TRUE,18:00,#N/A,2026-05-16 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,luc_121_wh_hl_01,2026-05-16 6:00:00,24,5,Lost at DS,Lucknow Grocery_NL HL Sourcing hub,luc_gsh_wh_nl_01nl,FALSE,6:00,#N/A,2026-05-17 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,ghz_111_wh_hl_01,2026-05-16 18:00:00,52,15,Lost at DS,Binola_Sourcing_Hub,ghz_111_wh_hl_01,TRUE,18:00,#N/A,2026-05-17 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,luc_124_wh_hl_01,2026-05-16 18:00:00,9,1,Lost at Truck,Lucknow Grocery_NL HL Sourcing hub,luc_gsh_wh_nl_01nl,FALSE,18:00,#N/A,2026-05-17 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_001_wh_hl_01,2026-05-17 6:00:00,29,6,Lost at DS,Site_001_D_NIT5,del_001_wh_hl_01,TRUE,6:00,#N/A,2026-05-18 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_105_wh_hl_01,2026-05-17 6:00:00,76,5,Others,,son_gsh_wh_nl_01nl,FALSE,6:00,#N/A,2026-05-18 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,luc_102_wh_hl_01,2026-05-16 18:00:00,11,6,Lost at DS,Lucknow Grocery_NL HL Sourcing hub,luc_gsh_wh_nl_01nl,FALSE,18:00,#N/A,2026-05-17 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,rup_142_wh_hl_01,2026-05-16 18:00:00,23,4,Lost at DS,Rup_142_Sitapur,rup_142_wh_hl_01,TRUE,18:00,#N/A,2026-05-17 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,gur_114_wh_hl_01,2026-05-17 6:00:00,38,1,Lost at DS,Gurgaon_105_Sector 53,gur_114_wh_hl_01,TRUE,6:00,#N/A,2026-05-18 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,noi_112_wh_hl_01,2026-05-17 6:00:00,2,2,Lost at DS,Sonipat Grocery_NL HL Sourcing hub,son_gsh_wh_nl_01nl,FALSE,6:00,#N/A,2026-05-18 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,noi_121_wh_hl_01,2026-05-17 6:00:00,50,1,Lost at DS,,noi_121_wh_hl_01,TRUE,6:00,#N/A,2026-05-18 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,rup_122_wh_hl_01,2026-05-17 6:00:00,83,15,Lost at DS,Agra XD Hyperlocal,agr_xd_wh_nl_01nl,FALSE,6:00,#N/A,2026-05-18 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_023_wh_hl_01,2026-05-17 18:00:00,23,11,Lost at DS,Binola_Sourcing_Hub,del_023_wh_hl_01,TRUE,18:00,#N/A,2026-05-18 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,noi_106_wh_hl_01,2026-05-17 18:00:00,134,7,Lost at DS,Ghz_115_Nyay Khand 1,noi_106_wh_hl_01,TRUE,18:00,#N/A,2026-05-18 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,far_107_wh_hl_01,2026-05-17 18:00:00,24,14,Lost at DS,Far_107_Faridabad Sector 76,far_107_wh_hl_01,TRUE,18:00,#N/A,2026-05-18 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,noi_105_wh_hl_01,2026-05-18 6:00:00,95,8,Lost at DS,Noi_105_Sec-10 Noida,noi_105_wh_hl_01,TRUE,6:00,#N/A,2026-05-19 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,noi_106_wh_hl_01,2026-05-17 18:00:00,6,1,Others,,noi_106_wh_hl_01,TRUE,18:00,#N/A,2026-05-18 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,gur_109_wh_hl_01,2026-05-18 6:00:00,54,13,Lost at DS,Binola_Sourcing_Hub,gur_109_wh_hl_01,TRUE,6:00,#N/A,2026-05-19 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,rup_119_wh_hl_01,2026-05-18 6:00:00,45,2,Others,,rup_119_wh_hl_01,TRUE,6:00,#N/A,2026-05-19 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,noi_105_wh_hl_01,2026-05-18 18:00:00,73,20,Lost at DS,Noi_105_Sec-10 Noida,noi_105_wh_hl_01,TRUE,18:00,#N/A,2026-05-19 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_017_wh_hl_01,2026-05-18 18:00:00,92,11,Lost at DS,Site_017_D_Kowledge Park III,del_017_wh_hl_01,TRUE,18:00,#N/A,2026-05-19 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_017_wh_hl_01,2026-05-18 18:00:00,59,2,Lost at Truck,Binola_Sourcing_Hub,del_017_wh_hl_01,TRUE,18:00,#N/A,2026-05-19 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,noi_121_wh_hl_01,2026-05-18 18:00:00,25,5,Lost at DS,Noi_121_Noida Sector 18,noi_121_wh_hl_01,TRUE,18:00,#N/A,2026-05-19 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_158_wh_hl_01,2026-05-18 18:00:00,25,1,Others,,del_158_wh_hl_01,TRUE,18:00,#N/A,2026-05-19 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_033_wh_hl_01,2026-05-19 6:00:00,45,1,Lost at DS,,son_gsh_wh_nl_01nl,FALSE,6:00,#N/A,2026-05-20 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,lud_102_wh_hl_01,2026-05-19 6:00:00,6,6,Lost at DS,Ludhiana Grocery NL SH_DS,lud_gsh_wh_nl_02nl,FALSE,6:00,#N/A,2026-05-20 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_018_wh_hl_01,2026-05-19 6:00:00,28,13,Lost at DS,Site_017_D_Kowledge Park III,del_018_wh_hl_01,TRUE,6:00,#N/A,2026-05-20 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_004_wh_hl_01,2026-05-19 6:00:00,93,26,Lost at DS,Binola_Sourcing_Hub,del_004_wh_hl_01,TRUE,6:00,#N/A,2026-05-20 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,noi_114_wh_hl_01,2026-05-19 18:00:00,58,1,Lost at Truck,Ballabhgarh Grocery_NL HL Sourcing hub,bal_gsh_wh_nl_01nl,FALSE,18:00,#N/A,2026-05-20 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,noi_105_wh_hl_01,2026-05-19 18:00:00,79,4,Lost at DS,Binola_Sourcing_Hub,noi_105_wh_hl_01,TRUE,18:00,#N/A,2026-05-20 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_106_wh_hl_01,2026-05-19 18:00:00,187,6,DS Putaway pending,Binola_Sourcing_Hub,del_106_wh_hl_01,TRUE,18:00,#N/A,2026-05-20 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,noi_114_wh_hl_01,2026-05-19 6:00:00,5,1,Lost at DS,,noi_114_wh_hl_01,TRUE,6:00,#N/A,2026-05-20 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,gur_118_wh_hl_01,2026-05-19 6:00:00,36,1,Others,,gur_118_wh_hl_01,TRUE,6:00,#N/A,2026-05-20 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_064_wh_hl_01,2026-05-19 18:00:00,78,4,DS Putaway pending,Site_064_D_Noida Phase 2,del_064_wh_hl_01,TRUE,18:00,#N/A,2026-05-20 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,luc_118_wh_hl_01,2026-05-18 18:00:00,49,2,Lost at Truck,Lucknow Grocery_NL HL Sourcing hub,luc_gsh_wh_nl_01nl,FALSE,18:00,#N/A,2026-05-19 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,shm_101_wh_hl_01,2026-05-18 18:00:00,14,6,Lost at DS,Shm_101_CHOTTA SHIMLA,shm_101_wh_hl_01,TRUE,18:00,#N/A,2026-05-19 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,dnc_110_wh_hl_01,2026-05-19 18:00:00,124,16,Lost at DS,Binola_Sourcing_Hub,dnc_110_wh_hl_01,TRUE,18:00,#N/A,2026-05-20 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,dnc_117_wh_hl_01,2026-05-20 6:00:00,6,1,Others,,dnc_117_wh_hl_01,TRUE,6:00,#N/A,2026-05-21 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,lud_102_wh_hl_01,2026-05-20 6:00:00,28,2,Others,,lud_gsh_wh_nl_02nl,FALSE,6:00,#N/A,2026-05-21 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_121_wh_hl_01,2026-05-20 6:00:00,68,19,Lost at DS,Binola_Sourcing_Hub,del_121_wh_hl_01,TRUE,6:00,#N/A,2026-05-21 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,gur_127_wh_hl_01,2026-05-20 6:00:00,120,3,Others,,gur_127_wh_hl_01,TRUE,6:00,#N/A,2026-05-21 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,rpu_103_wh_hl_01,2026-05-20 6:00:00,4,1,Others,,lud_gsh_wh_nl_02nl,FALSE,6:00,#N/A,2026-05-21 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,gur_118_wh_hl_01,2026-05-20 6:00:00,25,12,Lost at DS,Gur_118_Sushant Lok Block B,gur_118_wh_hl_01,TRUE,6:00,#N/A,2026-05-21 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_001_wh_hl_01,2026-05-20 6:00:00,21,12,Lost at DS,Binola_Sourcing_Hub,del_001_wh_hl_01,TRUE,6:00,#N/A,2026-05-21 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,rup_103_wh_hl_01,2026-05-20 6:00:00,67,4,DS Putaway pending,Lucknow Grocery_NL HL Sourcing hub,luc_gsh_wh_nl_01nl,FALSE,6:00,#N/A,2026-05-21 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,far_101_wh_hl_01,2026-05-20 6:00:00,15,3,Lost at DS,Far_101_Sec-16 Faridabad,far_101_wh_hl_01,TRUE,6:00,#N/A,2026-05-21 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_140_wh_hl_01,2026-05-20 6:00:00,35,8,Lost at DS,Binola_Sourcing_Hub,del_140_wh_hl_01,TRUE,6:00,#N/A,2026-05-21 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,noi_121_wh_hl_01,2026-05-09 6:00:00,25,1,Lost at Truck,Ballabhgarh Grocery_NL HL Sourcing hub,bal_gsh_wh_nl_01nl,FALSE,6:00,#N/A,2026-05-10 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_113_wh_hl_01,2026-05-09 6:00:00,26,13,Lost at DS,Del_113_Sangam Vihar,del_113_wh_hl_01,TRUE,6:00,#N/A,2026-05-10 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,var_105_wh_hl_01,2026-05-09 6:00:00,68,3,Lost at Truck,Binola_Sourcing_Hub,var_105_wh_hl_01,TRUE,6:00,#N/A,2026-05-10 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,ghz_118_wh_hl_01,2026-05-08 18:00:00,49,10,Lost at DS,,ghz_118_wh_hl_01,TRUE,18:00,#N/A,2026-05-09 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_158_wh_hl_01,2026-05-08 18:00:00,143,5,Others,,del_158_wh_hl_01,TRUE,18:00,#N/A,2026-05-09 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,rpu_105_wh_hl_01,2026-05-20 6:00:00,26,5,Lost at DS,RPU_105_Phase 2 Sector 54,rpu_105_wh_hl_01,TRUE,6:00,#N/A,2026-05-21 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,rup_111_wh_hl_01,2026-05-08 18:00:00,9,8,Lost at DS,,luc_gsh_wh_nl_01nl,FALSE,18:00,#N/A,2026-05-09 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_033_wh_hl_01,2026-05-09 6:00:00,28,1,Lost at Truck,Noi_101_Sec-2 Greater Noida,del_033_wh_hl_01,TRUE,6:00,#N/A,2026-05-10 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_013_wh_hl_01,2026-05-08 18:00:00,17,8,Lost at DS,Binola_Sourcing_Hub,del_013_wh_hl_01,TRUE,18:00,#N/A,2026-05-09 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,rup_117_wh_hl_01,2026-05-08 18:00:00,8,4,Lost at DS,,luc_gsh_wh_nl_01nl,FALSE,18:00,#N/A,2026-05-09 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_158_wh_hl_01,2026-05-20 18:00:00,131,6,DS Putaway pending,Del_158_Rajendra Place,del_158_wh_hl_01,TRUE,18:00,#N/A,2026-05-21 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_113_wh_hl_01,2026-05-20 18:00:00,103,25,Lost at DS,,del_113_wh_hl_01,TRUE,18:00,#N/A,2026-05-21 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,luc_118_wh_hl_01,2026-05-20 18:00:00,271,13,DS Putaway pending,Luc_118_Uttardhauna,luc_118_wh_hl_01,TRUE,18:00,#N/A,2026-05-21 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_121_wh_hl_01,2026-05-21 6:00:00,24,14,Lost at DS,Binola_Sourcing_Hub,del_121_wh_hl_01,TRUE,6:00,#N/A,2026-05-22 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,dnc_117_wh_hl_01,2026-05-21 6:00:00,3,1,Lost at DS,Binola_Sourcing_Hub,dnc_117_wh_hl_01,TRUE,6:00,#N/A,2026-05-22 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,rup_142_wh_hl_01,2026-05-21 18:00:00,647,37,DS Putaway pending,Lucknow Grocery_NL HL Sourcing hub,luc_gsh_wh_nl_01nl,FALSE,18:00,#N/A,2026-05-22 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,noi_132_wh_hl_01,2026-05-09 18:00:00,29,4,Lost at DS,Binola_Sourcing_Hub,noi_132_wh_hl_01,TRUE,18:00,#N/A,2026-05-10 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,luc_104_wh_hl_01,2026-05-09 6:00:00,9,1,Others,,luc_gsh_wh_nl_01nl,FALSE,6:00,#N/A,2026-05-10 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_025_wh_hl_01,2026-05-09 18:00:00,68,4,Others,,son_gsh_wh_nl_01nl,FALSE,18:00,#N/A,2026-05-10 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_013_wh_hl_01,2026-05-09 18:00:00,68,19,Lost at DS,Binola_Sourcing_Hub,del_013_wh_hl_01,TRUE,18:00,#N/A,2026-05-10 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,ghz_114_wh_hl_01,2026-05-09 18:00:00,54,3,Lost at DS,Ghz_114_Mohan Nagar,ghz_114_wh_hl_01,TRUE,18:00,#N/A,2026-05-10 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,noi_101_wh_hl_01,2026-05-09 18:00:00,190,13,Lost at DS,Noi_101_Sec-2 Greater Noida,noi_101_wh_hl_01,TRUE,18:00,#N/A,2026-05-10 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_117_wh_hl_01,2026-05-09 18:00:00,20,9,Lost at DS,Del_117_Nangloi,del_117_wh_hl_01,TRUE,18:00,#N/A,2026-05-10 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,ghz_115_wh_hl_01,2026-05-09 18:00:00,42,25,Lost at DS,Ghz_115_Nyay Khand 1,ghz_115_wh_hl_01,TRUE,18:00,#N/A,2026-05-10 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,ghz_118_wh_hl_01,2026-05-09 18:00:00,25,1,Lost at Truck,Ghz_118_Garhi Vilage,ghz_118_wh_hl_01,TRUE,18:00,#N/A,2026-05-10 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,noi_106_wh_hl_01,2026-05-09 18:00:00,114,4,Lost at Truck,Ballabhgarh Grocery_NL HL Sourcing hub,bal_gsh_wh_nl_01nl,FALSE,18:00,#N/A,2026-05-10 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_032_wh_hl_01,2026-05-09 18:00:00,45,10,Lost at DS,Site_032_D_KhirkiExtension,del_032_wh_hl_01,TRUE,18:00,#N/A,2026-05-10 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,ghz_111_wh_hl_01,2026-05-09 18:00:00,48,11,Lost at DS,Ghz_114_Mohan Nagar,ghz_111_wh_hl_01,TRUE,18:00,#N/A,2026-05-10 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_026_wh_hl_01,2026-05-09 18:00:00,221,21,Lost at DS,Binola_Sourcing_Hub,del_026_wh_hl_01,TRUE,18:00,#N/A,2026-05-10 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_033_wh_hl_01,2026-05-10 6:00:00,76,6,Lost at DS,Noi_101_Sec-2 Greater Noida,del_033_wh_hl_01,TRUE,6:00,#N/A,2026-05-11 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_080_wh_hl_01,2026-05-10 6:00:00,37,7,Lost at DS,Gur_127_GGN Sector 56,del_080_wh_hl_01,TRUE,6:00,#N/A,2026-05-11 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,noi_127_wh_hl_01,2026-05-09 18:00:00,23,10,Lost at DS,Binola_Sourcing_Hub,noi_127_wh_hl_01,TRUE,18:00,#N/A,2026-05-10 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_152_wh_hl_01,2026-05-10 6:00:00,9,2,Others,,del_152_wh_hl_01,TRUE,6:00,#N/A,2026-05-11 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_071_wh_hl_01,2026-05-10 6:00:00,9,7,Lost at DS,Site_071_D_EkMurti,del_071_wh_hl_01,TRUE,6:00,#N/A,2026-05-11 4:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,del_072_wh_hl_01,2026-05-08 18:00:00,31,4,Others,,son_gsh_wh_nl_01nl,FALSE,18:00,#N/A,2026-05-09 16:00:00,Breach,1.Past DBD,Binola
bin_sh_wh_nl_01nl,rup_119_wh_hl_01,2026-05-10 6:00:00,57,12,Lost at DS,Agra XD Hyperlocal,agr_xd_wh_nl_01nl,FALSE,6:00,#N/A,2026-05-11 4:00:00,Breach,1.Past DBD,Binola
